review_id,product_id,customer_id,rating,created_at
review_5219,product_498,customer_1797,5,2022-05-25
review_5220,product_884,customer_4440,3,2021-08-11
review_5221,product_820,customer_4964,5,2020-05-29
review_5222,product_705,customer_1470,2,2022-10-14
review_5223,product_188,customer_2986,1,2020-06-11
review_5224,product_348,customer_4094,1,2020-09-28
review_5225,product_541,customer_1156,2,2022-07-02
review_5226,product_734,customer_3127,3,2020-08-24
review_5227,product_879,customer_4893,4,2021-11-05
review_5228,product_223,customer_223,2,2021-05-14
review_5229,product_278,customer_1460,4,2020-04-05
review_5230,product_830,customer_2179,4,2020-08-26
review_5231,product_522,customer_1592,3,2020-09-27
review_5232,product_600,customer_1219,2,2021-07-14
review_5233,product_271,customer_3275,1,2022-06-02
review_5234,product_629,customer_2224,3,2021-01-30
review_5235,product_551,customer_4856,1,2021-04-09
review_5236,product_750,customer_4836,2,2020-03-16
review_5237,product_547,customer_4967,3,2021-10-28
review_5238,product_370,customer_1811,3,2020-05-10
review_5239,product_681,customer_4621,3,2022-03-21
review_5240,product_551,customer_899,1,2020-04-11
review_5241,product_391,customer_4675,2,2020-02-25
review_5242,product_333,customer_3145,1,2020-08-24
review_5243,product_735,customer_3213,2,2021-07-19
review_5244,product_626,customer_875,1,2021-09-18
review_5245,product_143,customer_3451,2,2022-07-23
review_5246,product_350,customer_3044,4,2021-11-21
review_5247,product_979,customer_849,1,2021-10-14
review_5248,product_732,customer_3166,4,2022-03-07
review_5249,product_177,customer_2420,5,2020-06-15
review_5250,product_209,customer_2739,3,2020-08-09
review_5251,product_468,customer_2502,3,2020-06-03
review_5252,product_369,customer_3159,4,2020-01-12
review_5253,product_978,customer_4112,1,2020-07-13
review_5254,product_371,customer_1080,2,2020-06-29
review_5255,product_298,customer_3716,5,2020-06-15
review_5256,product_932,customer_2030,3,2022-06-01
review_5257,product_352,customer_1585,2,2020-09-01
review_5258,product_538,customer_4812,4,2020-04-20
review_5259,product_259,customer_3909,5,2021-10-25
review_5260,product_723,customer_1449,2,2020-08-23
review_5261,product_699,customer_2093,4,2020-10-10
review_5262,product_105,customer_2527,2,2021-06-03
review_5263,product_235,customer_1494,4,2020-02-19
review_5264,product_61,customer_4592,5,2020-03-26
review_5265,product_90,customer_862,3,2020-04-16
review_5266,product_433,customer_296,1,2020-07-17
review_5267,product_498,customer_1631,3,2021-12-03
review_5268,product_243,customer_4217,1,2021-05-19
review_5269,product_851,customer_1551,4,2020-03-20
review_5270,product_263,customer_912,4,2020-03-12
review_5271,product_804,customer_3791,3,2022-12-04
review_5272,product_810,customer_2493,1,2020-08-12
review_5273,product_789,customer_4051,5,2022-07-26
review_5274,product_80,customer_4895,5,2020-12-09
review_5275,product_940,customer_2772,4,2021-02-19
review_5276,product_267,customer_4805,1,2021-07-14
review_5277,product_31,customer_3359,5,2020-12-20
review_5278,product_960,customer_152,5,2021-10-07
review_5279,product_336,customer_3024,3,2022-08-05
review_5280,product_338,customer_3530,5,2020-08-23
review_5281,product_776,customer_2964,3,2022-08-05
review_5282,product_638,customer_1386,4,2022-07-11
review_5283,product_11,customer_1538,1,2020-03-07
review_5284,product_106,customer_981,5,2022-06-26
review_5285,product_230,customer_1537,4,2022-07-02
review_5286,product_755,customer_2197,4,2020-08-17
review_5287,product_996,customer_4279,3,2020-07-01
review_5288,product_172,customer_2612,5,2021-12-03
review_5289,product_879,customer_4485,3,2021-03-23
review_5290,product_302,customer_3724,5,2021-03-25
review_5291,product_950,customer_1492,4,2021-07-20
review_5292,product_684,customer_4341,5,2021-12-17
review_5293,product_924,customer_4344,5,2020-02-06
review_5294,product_336,customer_3434,2,2022-07-31
review_5295,product_256,customer_4188,5,2020-02-17
review_5296,product_586,customer_1445,5,2020-08-27
review_5297,product_123,customer_1621,1,2021-02-06
review_5298,product_617,customer_612,3,2020-09-21
review_5299,product_80,customer_4777,2,2021-12-21
review_5300,product_444,customer_3363,3,2021-05-10
review_5301,product_139,customer_253,5,2020-11-29
review_5302,product_212,customer_3572,2,2021-06-06
review_5303,product_329,customer_2814,1,2020-06-06
review_5304,product_549,customer_4225,3,2021-04-15
review_5305,product_173,customer_1833,1,2022-05-26
review_5306,product_342,customer_1702,4,2020-12-06
review_5307,product_726,customer_1028,2,2020-11-02
review_5308,product_666,customer_1755,2,2021-02-24
review_5309,product_692,customer_1914,4,2020-07-30
review_5310,product_937,customer_1947,3,2020-11-05
review_5311,product_194,customer_4181,4,2021-01-21
review_5312,product_334,customer_68,2,2022-12-04
review_5313,product_885,customer_3608,1,2022-05-19
review_5314,product_193,customer_4727,3,2021-01-01
review_5315,product_971,customer_1444,4,2020-05-02
review_5316,product_992,customer_3091,4,2021-09-01
review_5317,product_710,customer_3206,4,2021-07-28
review_5318,product_736,customer_2099,4,2020-01-20
review_5319,product_535,customer_984,4,2021-02-15
review_5320,product_200,customer_419,3,2020-01-29
review_5321,product_342,customer_4919,5,2020-03-02
review_5322,product_181,customer_4813,3,2022-10-23
review_5323,product_14,customer_1935,5,2021-12-27
review_5324,product_400,customer_4663,1,2020-03-19
review_5325,product_638,customer_1591,4,2020-12-23
review_5326,product_371,customer_3628,5,2022-03-08
review_5327,product_681,customer_1386,4,2020-09-14
review_5328,product_79,customer_1153,4,2022-10-15
review_5329,product_406,customer_163,4,2020-09-29
review_5330,product_462,customer_1871,5,2021-11-14
review_5331,product_191,customer_829,5,2022-12-15
review_5332,product_492,customer_4081,1,2020-07-03
review_5333,product_998,customer_2693,3,2020-12-25
review_5334,product_687,customer_666,4,2022-04-16
review_5335,product_629,customer_1291,1,2021-06-09
review_5336,product_249,customer_2723,2,2020-06-01
review_5337,product_383,customer_2583,5,2021-10-28
review_5338,product_265,customer_1811,5,2020-09-28
review_5339,product_414,customer_4686,1,2021-10-02
review_5340,product_528,customer_2948,3,2022-02-16
review_5341,product_112,customer_773,1,2021-07-12
review_5342,product_334,customer_1819,2,2022-06-12
review_5343,product_419,customer_4369,3,2021-06-06
review_5344,product_831,customer_1383,2,2020-11-09
review_5345,product_281,customer_3922,4,2022-03-09
review_5346,product_433,customer_2019,5,2020-10-14
review_5347,product_652,customer_959,4,2020-05-28
review_5348,product_685,customer_2189,1,2022-02-24
review_5349,product_136,customer_4788,1,2020-08-19
review_5350,product_740,customer_3023,1,2020-11-06
review_5351,product_477,customer_3279,4,2020-11-16
review_5352,product_875,customer_3332,5,2021-07-30
review_5353,product_491,customer_1489,2,2020-07-03
review_5354,product_789,customer_1959,3,2020-04-23
review_5355,product_9,customer_269,4,2022-03-21
review_5356,product_325,customer_1605,5,2021-06-23
review_5357,product_743,customer_118,5,2022-06-19
review_5358,product_407,customer_4442,4,2021-11-12
review_5359,product_197,customer_153,1,2020-04-30
review_5360,product_176,customer_2711,5,2021-01-09
review_5361,product_782,customer_4023,5,2021-11-08
review_5362,product_516,customer_2273,1,2022-01-28
review_5363,product_177,customer_4674,4,2022-01-21
review_5364,product_61,customer_4273,1,2020-05-08
review_5365,product_971,customer_4615,1,2021-07-11
review_5366,product_334,customer_474,3,2020-10-31
review_5367,product_627,customer_3611,2,2021-12-20
review_5368,product_164,customer_3932,5,2020-03-30
review_5369,product_959,customer_1645,5,2020-05-27
review_5370,product_721,customer_2195,2,2021-10-11
review_5371,product_480,customer_4653,5,2022-07-14
review_5372,product_971,customer_1369,2,2021-04-24
review_5373,product_818,customer_3546,1,2020-06-13
review_5374,product_499,customer_994,3,2020-07-07
review_5375,product_671,customer_947,1,2022-07-29
review_5376,product_775,customer_4646,3,2022-03-21
review_5377,product_797,customer_402,1,2020-11-19
review_5378,product_11,customer_226,4,2022-06-17
review_5379,product_110,customer_4491,2,2021-12-16
review_5380,product_207,customer_1577,4,2020-10-02
review_5381,product_515,customer_99,4,2022-09-21
review_5382,product_450,customer_1806,1,2022-12-21
review_5383,product_38,customer_942,5,2022-10-26
review_5384,product_461,customer_1825,4,2022-10-28
review_5385,product_195,customer_4267,2,2020-09-13
review_5386,product_823,customer_3902,4,2020-12-20
review_5387,product_364,customer_4260,5,2022-02-22
review_5388,product_449,customer_3994,2,2020-09-13
review_5389,product_316,customer_2502,1,2020-10-06
review_5390,product_320,customer_536,3,2021-12-31
review_5391,product_827,customer_3084,3,2022-04-03
review_5392,product_544,customer_3350,5,2020-02-24
review_5393,product_896,customer_36,3,2022-07-07
review_5394,product_346,customer_3475,2,2022-07-30
review_5395,product_412,customer_4441,2,2021-01-21
review_5396,product_746,customer_4936,4,2022-02-27
review_5397,product_208,customer_144,3,2021-02-23
review_5398,product_328,customer_4424,2,2021-04-20
review_5399,product_867,customer_1083,1,2020-04-26
review_5400,product_504,customer_831,2,2020-07-08
review_5401,product_538,customer_4646,4,2021-08-02
review_5402,product_380,customer_4426,1,2020-12-09
review_5403,product_819,customer_2731,3,2022-11-11
review_5404,product_526,customer_3807,1,2020-01-23
review_5405,product_774,customer_3920,3,2022-08-26
review_5406,product_755,customer_4113,1,2021-12-23
review_5407,product_835,customer_1282,1,2022-12-07
review_5408,product_650,customer_427,5,2020-05-27
review_5409,product_895,customer_31,4,2020-04-20
review_5410,product_407,customer_4734,2,2022-03-03
review_5411,product_275,customer_2154,5,2022-09-30
review_5412,product_144,customer_866,3,2022-02-21
review_5413,product_181,customer_3921,3,2021-06-20
review_5414,product_305,customer_2554,5,2021-07-19
review_5415,product_669,customer_3691,4,2021-09-10
review_5416,product_791,customer_196,4,2022-05-20
review_5417,product_830,customer_4237,3,2020-06-04
review_5418,product_96,customer_1679,5,2021-08-21
review_5419,product_691,customer_2863,4,2022-05-18
review_5420,product_272,customer_2310,3,2021-02-05
review_5421,product_155,customer_4786,3,2022-04-26
review_5422,product_876,customer_4530,4,2020-01-04
review_5423,product_427,customer_315,1,2022-12-25
review_5424,product_114,customer_1500,2,2021-06-26
review_5425,product_103,customer_4414,2,2021-03-10
review_5426,product_170,customer_1948,5,2022-10-12
review_5427,product_58,customer_2762,2,2020-12-04
review_5428,product_82,customer_3538,2,2020-02-27
review_5429,product_729,customer_2622,5,2022-03-26
review_5430,product_307,customer_2418,1,2022-01-20
review_5431,product_585,customer_1233,4,2022-05-20
review_5432,product_572,customer_2209,3,2022-07-26
review_5433,product_503,customer_1531,1,2021-03-03
review_5434,product_237,customer_3154,4,2021-10-26
review_5435,product_270,customer_1762,1,2020-03-23
review_5436,product_493,customer_740,3,2022-04-28
review_5437,product_647,customer_2691,2,2020-08-13
review_5438,product_46,customer_1448,4,2022-08-11
review_5439,product_369,customer_2940,4,2020-05-12
review_5440,product_930,customer_295,5,2022-04-09
review_5441,product_300,customer_3201,5,2021-01-03
review_5442,product_257,customer_1603,2,2020-06-14
review_5443,product_786,customer_401,5,2020-04-20
review_5444,product_555,customer_1040,4,2022-02-28
review_5445,product_857,customer_1703,5,2022-10-15
review_5446,product_52,customer_2723,4,2020-01-16
review_5447,product_660,customer_995,3,2020-12-12
review_5448,product_237,customer_1010,1,2020-12-06
review_5449,product_993,customer_1881,4,2022-10-11
review_5450,product_650,customer_4737,1,2022-04-29
review_5451,product_167,customer_2664,2,2022-10-17
review_5452,product_893,customer_1015,5,2020-02-26
review_5453,product_659,customer_545,1,2020-09-25
review_5454,product_285,customer_4244,3,2021-11-01
review_5455,product_294,customer_2384,3,2021-12-23
review_5456,product_22,customer_2372,1,2020-02-27
review_5457,product_467,customer_3269,2,2020-04-26
review_5458,product_807,customer_3191,4,2020-03-19
review_5459,product_3,customer_3345,4,2021-05-12
review_5460,product_464,customer_3662,4,2021-05-28
review_5461,product_140,customer_1171,2,2022-10-24
review_5462,product_747,customer_2099,1,2022-11-19
review_5463,product_739,customer_2589,2,2022-06-11
review_5464,product_281,customer_3907,2,2021-07-02
review_5465,product_907,customer_1028,1,2022-08-22
review_5466,product_128,customer_4512,5,2021-09-25
review_5467,product_680,customer_2509,2,2021-02-12
review_5468,product_332,customer_2889,1,2021-08-14
review_5469,product_869,customer_586,1,2022-12-03
review_5470,product_615,customer_3675,3,2021-01-06
review_5471,product_944,customer_98,1,2022-09-14
review_5472,product_21,customer_979,4,2021-11-22
review_5473,product_818,customer_89,4,2021-08-22
review_5474,product_754,customer_635,5,2021-05-29
review_5475,product_879,customer_3065,3,2021-02-07
review_5476,product_587,customer_2370,5,2020-07-16
review_5477,product_380,customer_2527,3,2021-12-19
review_5478,product_832,customer_696,4,2021-09-09
review_5479,product_801,customer_987,4,2022-11-15
review_5480,product_799,customer_4836,3,2020-08-01
review_5481,product_778,customer_4381,2,2021-03-16
review_5482,product_267,customer_2636,1,2021-10-17
review_5483,product_477,customer_1312,3,2021-01-24
review_5484,product_516,customer_1513,1,2022-08-06
review_5485,product_618,customer_2333,5,2022-05-05
review_5486,product_581,customer_1766,4,2022-03-06
review_5487,product_673,customer_2886,5,2021-01-04
review_5488,product_28,customer_3587,5,2021-11-28
review_5489,product_348,customer_720,2,2022-02-21
review_5490,product_897,customer_4695,1,2020-09-08
review_5491,product_559,customer_3525,1,2020-08-06
review_5492,product_820,customer_3264,5,2021-12-11
review_5493,product_480,customer_3328,5,2020-11-26
review_5494,product_141,customer_2612,2,2020-05-19
review_5495,product_903,customer_3884,1,2021-04-25
review_5496,product_574,customer_4499,4,2021-02-15
review_5497,product_252,customer_2555,5,2021-07-21
review_5498,product_941,customer_2558,1,2021-06-30
review_5499,product_919,customer_365,4,2022-04-13
review_5500,product_125,customer_2597,3,2021-06-24
review_5501,product_726,customer_2194,3,2021-10-26
review_5502,product_345,customer_1038,2,2020-10-21
review_5503,product_539,customer_2639,2,2022-04-26
review_5504,product_168,customer_1964,3,2021-06-30
review_5505,product_577,customer_4609,1,2021-01-01
review_5506,product_443,customer_3455,4,2021-12-15
review_5507,product_348,customer_3645,1,2020-01-20
review_5508,product_213,customer_891,2,2022-10-03
review_5509,product_33,customer_4998,5,2022-05-14
review_5510,product_860,customer_3618,1,2020-03-15
review_5511,product_956,customer_12,1,2022-07-15
review_5512,product_657,customer_4427,4,2020-11-21
review_5513,product_128,customer_2453,4,2022-08-29
review_5514,product_111,customer_1953,5,2020-11-09
review_5515,product_93,customer_2136,5,2020-09-11
review_5516,product_719,customer_3318,5,2021-12-27
review_5517,product_548,customer_4139,3,2022-11-03
review_5518,product_886,customer_4880,1,2021-07-24
review_5519,product_334,customer_977,3,2020-02-07
review_5520,product_696,customer_4790,5,2022-12-12
review_5521,product_106,customer_1368,1,2020-06-18
review_5522,product_519,customer_3711,4,2022-01-15
review_5523,product_512,customer_4792,2,2022-03-08
review_5524,product_324,customer_872,4,2022-02-08
review_5525,product_104,customer_4448,1,2020-01-11
review_5526,product_900,customer_3918,2,2020-08-23
review_5527,product_101,customer_1086,5,2022-02-07
review_5528,product_742,customer_2695,2,2022-12-29
review_5529,product_632,customer_2830,4,2021-05-28
review_5530,product_489,customer_847,3,2020-11-17
review_5531,product_484,customer_4637,2,2021-06-13
review_5532,product_361,customer_3842,5,2022-11-22
review_5533,product_151,customer_4322,2,2020-03-12
review_5534,product_787,customer_1914,2,2022-04-10
review_5535,product_460,customer_1338,5,2021-01-11
review_5536,product_162,customer_2578,2,2020-09-22
review_5537,product_247,customer_1213,3,2022-12-13
review_5538,product_705,customer_940,4,2021-07-09
review_5539,product_141,customer_549,5,2020-01-14
review_5540,product_852,customer_2841,2,2020-10-05
review_5541,product_538,customer_2922,5,2022-08-20
review_5542,product_539,customer_794,2,2021-06-13
review_5543,product_162,customer_892,1,2020-09-09
review_5544,product_476,customer_2412,1,2022-05-11
review_5545,product_563,customer_2634,1,2021-10-12
review_5546,product_184,customer_3188,5,2022-09-18
review_5547,product_946,customer_2331,3,2021-05-04
review_5548,product_275,customer_687,3,2020-09-08
review_5549,product_843,customer_3228,1,2021-06-12
review_5550,product_531,customer_2342,3,2020-08-21
review_5551,product_535,customer_757,2,2022-01-23
review_5552,product_103,customer_2576,5,2020-03-11
review_5553,product_745,customer_2829,3,2021-10-29
review_5554,product_245,customer_916,5,2022-05-07
review_5555,product_141,customer_3866,1,2020-05-09
review_5556,product_31,customer_2198,1,2020-07-19
review_5557,product_876,customer_940,1,2022-05-01
review_5558,product_555,customer_3647,1,2020-08-13
review_5559,product_431,customer_659,2,2020-07-14
review_5560,product_937,customer_3439,2,2021-05-21
review_5561,product_285,customer_2742,2,2022-02-28
review_5562,product_631,customer_4936,2,2022-04-26
review_5563,product_171,customer_3968,1,2021-09-18
review_5564,product_466,customer_763,4,2022-10-29
review_5565,product_20,customer_2999,3,2022-04-04
review_5566,product_777,customer_3696,2,2020-11-03
review_5567,product_346,customer_4205,2,2020-07-16
review_5568,product_630,customer_3163,4,2022-05-21
review_5569,product_440,customer_429,5,2020-02-16
review_5570,product_148,customer_1840,4,2020-02-05
review_5571,product_538,customer_2040,2,2020-11-20
review_5572,product_834,customer_4110,2,2022-10-12
review_5573,product_603,customer_2806,2,2021-02-20
review_5574,product_514,customer_2580,2,2022-05-01
review_5575,product_174,customer_2307,1,2020-04-27
review_5576,product_118,customer_2637,2,2020-09-05
review_5577,product_970,customer_4268,4,2020-05-10
review_5578,product_387,customer_3213,2,2021-02-17
review_5579,product_344,customer_312,1,2022-03-18
review_5580,product_902,customer_3484,4,2022-01-08
review_5581,product_317,customer_218,4,2021-03-01
review_5582,product_379,customer_1978,2,2020-07-17
review_5583,product_123,customer_3144,4,2022-01-02
review_5584,product_562,customer_1421,4,2022-03-12
review_5585,product_891,customer_4287,2,2022-09-26
review_5586,product_387,customer_4086,5,2021-08-14
review_5587,product_633,customer_1525,3,2022-12-22
review_5588,product_503,customer_3011,1,2021-05-30
review_5589,product_697,customer_572,2,2021-03-29
review_5590,product_708,customer_1235,4,2022-07-07
review_5591,product_639,customer_3593,2,2022-09-04
review_5592,product_616,customer_598,1,2022-09-25
review_5593,product_921,customer_2678,1,2022-03-12
review_5594,product_940,customer_89,2,2020-10-06
review_5595,product_75,customer_3335,1,2020-02-24
review_5596,product_500,customer_2197,4,2022-07-21
review_5597,product_324,customer_197,3,2021-11-21
review_5598,product_246,customer_2010,5,2020-11-05
review_5599,product_78,customer_774,1,2021-09-12
review_5600,product_30,customer_1178,4,2020-03-25
review_5601,product_367,customer_2114,1,2022-10-27
review_5602,product_764,customer_422,2,2022-01-09
review_5603,product_186,customer_3057,3,2022-11-11
review_5604,product_891,customer_2224,3,2022-02-18
review_5605,product_817,customer_3490,1,2022-06-05
review_5606,product_397,customer_10,1,2020-10-08
review_5607,product_714,customer_3177,1,2022-10-26
review_5608,product_678,customer_1223,5,2021-10-14
review_5609,product_950,customer_2822,2,2022-01-31
review_5610,product_629,customer_984,4,2022-11-21
review_5611,product_308,customer_4859,1,2020-10-22
review_5612,product_404,customer_357,3,2020-07-24
review_5613,product_872,customer_4770,3,2022-08-16
review_5614,product_329,customer_2189,1,2020-08-26
review_5615,product_474,customer_1559,2,2021-04-23
review_5616,product_345,customer_4596,5,2020-11-24
review_5617,product_947,customer_473,5,2020-08-24
review_5618,product_618,customer_2165,1,2022-04-18
review_5619,product_32,customer_61,1,2020-01-12
review_5620,product_993,customer_4587,5,2021-06-29
review_5621,product_863,customer_1813,1,2020-10-05
review_5622,product_10,customer_3958,4,2020-05-19
review_5623,product_699,customer_259,2,2020-11-02
review_5624,product_761,customer_2347,3,2021-03-06
review_5625,product_381,customer_3074,3,2021-10-31
review_5626,product_17,customer_210,4,2020-11-12
review_5627,product_631,customer_15,3,2021-11-20
review_5628,product_13,customer_2763,5,2022-08-01
review_5629,product_561,customer_3453,3,2020-10-24
review_5630,product_360,customer_217,5,2021-07-24
review_5631,product_239,customer_511,4,2022-03-23
review_5632,product_550,customer_2992,1,2021-04-08
review_5633,product_867,customer_2086,2,2020-04-13
review_5634,product_253,customer_457,5,2021-06-09
review_5635,product_279,customer_280,5,2021-11-13
review_5636,product_246,customer_1862,3,2022-11-28
review_5637,product_519,customer_3970,1,2022-04-17
review_5638,product_860,customer_4489,5,2022-03-18
review_5639,product_487,customer_2918,3,2022-07-10
review_5640,product_413,customer_721,5,2021-03-25
review_5641,product_801,customer_583,1,2020-09-16
review_5642,product_165,customer_1729,1,2022-10-13
review_5643,product_890,customer_2881,3,2021-04-22
review_5644,product_225,customer_4643,5,2020-12-20
review_5645,product_346,customer_3454,1,2021-01-05
review_5646,product_287,customer_4551,4,2022-03-07
review_5647,product_313,customer_2290,5,2022-12-23
review_5648,product_275,customer_2020,2,2020-04-16
review_5649,product_314,customer_4392,3,2020-01-20
review_5650,product_465,customer_2614,5,2020-11-09
review_5651,product_87,customer_4396,4,2020-12-16
review_5652,product_310,customer_252,5,2020-12-10
review_5653,product_79,customer_1449,4,2022-12-11
review_5654,product_467,customer_691,5,2020-02-19
review_5655,product_428,customer_3845,3,2020-02-04
review_5656,product_637,customer_3316,3,2020-09-10
review_5657,product_334,customer_2244,3,2021-06-03
review_5658,product_857,customer_574,5,2021-11-22
review_5659,product_275,customer_297,5,2021-09-16
review_5660,product_417,customer_4679,3,2020-09-16
review_5661,product_348,customer_3876,2,2020-05-18
review_5662,product_643,customer_4043,5,2022-11-02
review_5663,product_85,customer_2854,4,2022-06-20
review_5664,product_442,customer_4933,5,2021-01-26
review_5665,product_938,customer_4675,3,2021-05-24
review_5666,product_612,customer_2383,5,2021-04-15
review_5667,product_576,customer_4784,3,2020-02-29
review_5668,product_573,customer_1278,4,2020-06-02
review_5669,product_233,customer_691,3,2021-04-17
review_5670,product_230,customer_1717,5,2020-08-26
review_5671,product_448,customer_3516,2,2022-04-13
review_5672,product_93,customer_859,1,2020-07-03
review_5673,product_856,customer_412,5,2020-11-23
review_5674,product_900,customer_2457,1,2021-05-26
review_5675,product_109,customer_4044,4,2021-03-11
review_5676,product_278,customer_1780,2,2021-05-21
review_5677,product_489,customer_4395,2,2020-10-30
review_5678,product_341,customer_2417,3,2021-08-24
review_5679,product_925,customer_3243,4,2022-08-11
review_5680,product_158,customer_2120,1,2020-06-28
review_5681,product_29,customer_2634,1,2022-07-13
review_5682,product_303,customer_432,2,2022-06-04
review_5683,product_490,customer_3498,3,2020-06-22
review_5684,product_820,customer_619,1,2021-01-25
review_5685,product_113,customer_1882,2,2020-02-03
review_5686,product_928,customer_1720,2,2022-08-05
review_5687,product_14,customer_3225,2,2020-10-20
review_5688,product_21,customer_4670,5,2020-01-27
review_5689,product_393,customer_1132,3,2022-11-14
review_5690,product_911,customer_609,3,2020-10-29
review_5691,product_753,customer_1520,2,2022-06-20
review_5692,product_531,customer_4176,4,2022-06-22
review_5693,product_427,customer_1907,5,2021-06-16
review_5694,product_672,customer_4768,4,2020-05-16
review_5695,product_218,customer_840,5,2022-11-19
review_5696,product_923,customer_349,2,2020-02-22
review_5697,product_728,customer_2988,1,2021-02-09
review_5698,product_534,customer_3343,1,2022-03-09
review_5699,product_666,customer_1601,5,2022-05-15
review_5700,product_419,customer_2694,4,2020-05-27
review_5701,product_388,customer_483,5,2021-03-09
review_5702,product_363,customer_129,3,2021-11-07
review_5703,product_794,customer_714,3,2021-10-06
review_5704,product_101,customer_2575,5,2022-01-03
review_5705,product_653,customer_3218,1,2020-02-18
review_5706,product_503,customer_4042,3,2021-05-26
review_5707,product_415,customer_3757,3,2021-06-12
review_5708,product_746,customer_4618,1,2021-07-20
review_5709,product_170,customer_3766,2,2021-04-16
review_5710,product_522,customer_4958,2,2022-10-27
review_5711,product_475,customer_2769,2,2022-04-25
review_5712,product_497,customer_2790,4,2021-08-06
review_5713,product_334,customer_1079,3,2021-10-18
review_5714,product_830,customer_242,5,2022-05-08
review_5715,product_614,customer_3477,1,2020-02-09
review_5716,product_524,customer_3264,4,2021-05-14
review_5717,product_130,customer_851,2,2020-12-19
review_5718,product_551,customer_2689,3,2022-02-12
review_5719,product_556,customer_3549,2,2021-10-02
review_5720,product_713,customer_3205,1,2021-09-16
review_5721,product_301,customer_2584,5,2020-10-11
review_5722,product_172,customer_1481,2,2020-08-19
review_5723,product_526,customer_4761,3,2020-06-01
review_5724,product_781,customer_2314,2,2022-03-16
review_5725,product_935,customer_680,4,2022-06-16
review_5726,product_845,customer_2033,2,2021-05-22
review_5727,product_465,customer_4156,3,2022-12-04
review_5728,product_524,customer_1032,2,2020-10-13
review_5729,product_663,customer_2771,3,2021-02-26
review_5730,product_601,customer_4354,1,2020-11-01
review_5731,product_270,customer_62,4,2020-04-14
review_5732,product_122,customer_3898,3,2020-07-09
review_5733,product_782,customer_2193,2,2020-09-04
review_5734,product_457,customer_3777,5,2020-01-26
review_5735,product_945,customer_2461,2,2020-09-20
review_5736,product_405,customer_435,4,2022-04-08
review_5737,product_555,customer_3965,3,2022-04-19
review_5738,product_940,customer_4775,2,2020-01-07
review_5739,product_294,customer_3648,3,2020-02-03
review_5740,product_812,customer_2547,1,2021-08-10
review_5741,product_883,customer_979,5,2020-07-02
review_5742,product_541,customer_885,2,2021-03-22
review_5743,product_823,customer_4171,4,2022-12-07
review_5744,product_223,customer_4472,4,2020-02-17
review_5745,product_207,customer_1675,3,2020-05-05
review_5746,product_53,customer_1358,2,2022-10-16
review_5747,product_465,customer_2651,1,2022-04-20
review_5748,product_653,customer_2125,2,2022-09-24
review_5749,product_179,customer_1971,5,2021-08-10
review_5750,product_418,customer_3545,1,2020-04-29
review_5751,product_439,customer_2561,2,2021-07-15
review_5752,product_703,customer_702,3,2021-07-22
review_5753,product_138,customer_4757,3,2020-04-26
review_5754,product_711,customer_2632,5,2020-04-14
review_5755,product_253,customer_196,1,2021-04-09
review_5756,product_100,customer_4668,1,2020-08-06
review_5757,product_247,customer_3870,2,2021-05-29
review_5758,product_375,customer_2502,5,2020-12-03
review_5759,product_81,customer_1249,4,2020-04-29
review_5760,product_10,customer_4172,4,2022-03-10
review_5761,product_497,customer_3886,4,2021-03-05
review_5762,product_374,customer_3281,4,2021-09-22
review_5763,product_455,customer_1480,4,2021-03-21
review_5764,product_115,customer_3222,2,2022-07-25
review_5765,product_50,customer_4746,3,2022-10-20
review_5766,product_921,customer_3712,3,2021-10-22
review_5767,product_177,customer_3292,2,2020-12-25
review_5768,product_878,customer_744,5,2021-11-28
review_5769,product_271,customer_173,5,2020-10-07
review_5770,product_305,customer_1429,3,2021-07-02
review_5771,product_520,customer_2857,3,2021-02-05
review_5772,product_325,customer_2043,3,2022-08-30
review_5773,product_619,customer_2089,3,2022-02-28
review_5774,product_403,customer_2027,1,2020-11-22
review_5775,product_998,customer_803,3,2020-12-20
review_5776,product_692,customer_1516,1,2022-09-27
review_5777,product_801,customer_743,3,2020-08-09
review_5778,product_307,customer_814,4,2020-02-09
review_5779,product_328,customer_1361,5,2020-11-15
review_5780,product_26,customer_840,2,2020-01-20
review_5781,product_340,customer_2792,4,2021-12-17
review_5782,product_329,customer_142,4,2022-05-21
review_5783,product_871,customer_2039,1,2021-10-16
review_5784,product_119,customer_2695,2,2020-11-01
review_5785,product_132,customer_971,4,2022-10-07
review_5786,product_942,customer_2257,3,2022-01-23
review_5787,product_824,customer_4280,3,2021-11-11
review_5788,product_305,customer_4930,3,2021-10-06
review_5789,product_710,customer_4228,4,2022-08-16
review_5790,product_747,customer_3245,2,2020-05-08
review_5791,product_661,customer_1858,1,2021-09-19
review_5792,product_468,customer_3392,5,2022-03-09
review_5793,product_628,customer_4858,2,2021-05-27
review_5794,product_14,customer_1617,2,2021-09-19
review_5795,product_651,customer_2945,1,2022-06-10
review_5796,product_276,customer_1301,2,2022-12-21
review_5797,product_523,customer_2394,4,2021-09-05
review_5798,product_384,customer_538,3,2021-10-21
review_5799,product_647,customer_4764,4,2021-12-15
review_5800,product_438,customer_3776,4,2022-05-04
review_5801,product_742,customer_4208,5,2020-04-05
review_5802,product_560,customer_4125,2,2021-07-05
review_5803,product_621,customer_4533,2,2021-04-10
review_5804,product_520,customer_133,2,2022-06-10
review_5805,product_209,customer_1587,3,2020-10-16
