payment_id,order_id,customer_id,amount,payment_method,payment_status,created_at
payment_5065,order_65,customer_65,813.730910324325,cash,success,2022-09-20
payment_5066,order_66,customer_66,458.06664311560365,credit_card,success,2022-06-07
payment_5067,order_67,customer_67,495.10872079971574,bank_transfer,refund,2022-05-24
payment_5068,order_68,customer_68,299.92205154416104,credit_card,success,2022-03-30
payment_5069,order_69,customer_69,369.8543596723074,bank_transfer,success,2022-02-20
payment_5070,order_70,customer_70,384.60001832517224,credit_card,refund,2022-08-26
payment_5071,order_71,customer_71,369.44103604634273,credit_card,success,2022-07-27
payment_5072,order_72,customer_72,960.0018125914487,credit_card,success,2022-12-15
payment_5073,order_73,customer_73,784.7885838252118,cash,success,2022-04-28
payment_5074,order_74,customer_74,146.0981465450157,credit_card,success,2022-08-19
payment_5075,order_75,customer_75,391.3974078209172,credit_card,success,2022-12-17
payment_5076,order_76,customer_76,410.0018755337826,credit_card,success,2022-02-10
payment_5077,order_77,customer_77,511.96144936805877,paypal,success,2022-06-18
payment_5078,order_78,customer_78,137.9763209643143,credit_card,success,2022-01-29
payment_5079,order_79,customer_79,605.9713567542068,credit_card,success,2022-08-10
payment_5080,order_80,customer_80,401.12757449507336,credit_card,refund,2022-10-23
payment_5081,order_81,customer_81,608.2030476499616,credit_card,success,2022-06-01
payment_5082,order_82,customer_82,776.5672320732759,bank_transfer,success,2022-09-30
payment_5083,order_83,customer_83,258.7696989935564,credit_card,success,2022-04-14
payment_5084,order_84,customer_84,882.0832593647211,credit_card,success,2022-02-26
payment_5085,order_85,customer_85,871.2951369078943,paypal,success,2022-10-14
payment_5086,order_86,customer_86,291.8508458270854,credit_card,success,2022-12-24
payment_5087,order_87,customer_87,714.3312444694415,credit_card,success,2022-08-15
payment_5088,order_88,customer_88,231.2371403725314,credit_card,success,2022-10-07
payment_5089,order_89,customer_89,65.32454634675211,bank_transfer,success,2022-09-18
payment_5090,order_90,customer_90,459.0804116348525,credit_card,success,2022-11-14
payment_5091,order_91,customer_91,338.1802232837826,credit_card,success,2022-07-30
payment_5092,order_92,customer_92,273.39267776652366,bank_transfer,success,2022-04-12
payment_5093,order_93,customer_93,893.6565013882329,credit_card,success,2022-10-06
payment_5094,order_94,customer_94,211.54710302735086,credit_card,success,2022-09-13
payment_5095,order_95,customer_95,85.50324856834465,paypal,success,2022-02-08
payment_5096,order_96,customer_96,93.38894101399237,credit_card,success,2022-01-18
payment_5097,order_97,customer_97,810.6263664456538,bank_transfer,success,2022-05-18
payment_5098,order_98,customer_98,264.09049490757434,bank_transfer,success,2022-07-09
payment_5099,order_99,customer_99,89.74870126225971,credit_card,refund,2022-06-03
payment_5100,order_100,customer_100,507.11503264194727,credit_card,success,2022-07-15
payment_5101,order_101,customer_101,818.5451884812207,credit_card,success,2022-06-04
payment_5102,order_102,customer_102,901.2732208669113,bank_transfer,success,2022-09-17
payment_5103,order_103,customer_103,370.43987737278644,credit_card,success,2022-08-31
payment_5104,order_104,customer_104,340.68409642995243,credit_card,success,2022-02-24
payment_5105,order_105,customer_105,951.1759990204763,credit_card,success,2022-12-22
payment_5106,order_106,customer_106,58.58658466733802,credit_card,success,2022-01-14
payment_5107,order_107,customer_107,68.65921915729395,credit_card,success,2022-02-25
payment_5108,order_108,customer_108,115.95490014530823,paypal,success,2022-10-13
payment_5109,order_109,customer_109,221.08901904666098,credit_card,success,2022-03-15
payment_5110,order_110,customer_110,543.4414066080956,bank_transfer,success,2022-07-16
payment_5111,order_111,customer_111,300.6885713252703,credit_card,success,2022-03-20
payment_5112,order_112,customer_112,456.0035583963184,paypal,success,2022-08-01
payment_5113,order_113,customer_113,100.6802568961445,credit_card,success,2022-11-17
payment_5114,order_114,customer_114,468.90473288584883,credit_card,success,2022-03-08
payment_5115,order_115,customer_115,870.9113989546513,bank_transfer,success,2022-09-28
payment_5116,order_116,customer_116,484.8588448028631,credit_card,success,2022-09-22
payment_5117,order_117,customer_117,531.0008608208327,cash,success,2022-10-24
payment_5118,order_118,customer_118,889.3608501996648,credit_card,success,2022-03-18
payment_5119,order_119,customer_119,397.0097970852867,credit_card,success,2022-10-27
payment_5120,order_120,customer_120,574.9086620480213,cash,success,2022-09-26
payment_5121,order_121,customer_121,258.80941890076497,bank_transfer,success,2022-11-06
payment_5122,order_122,customer_122,215.75225389558116,credit_card,success,2022-03-28
payment_5123,order_123,customer_123,727.0617768609737,credit_card,success,2022-03-21
payment_5124,order_124,customer_124,81.75398221474002,paypal,success,2022-05-05
payment_5125,order_125,customer_125,213.44396016437804,cash,success,2022-05-17
payment_5126,order_126,customer_126,208.50688896523664,bank_transfer,success,2022-08-28
payment_5127,order_127,customer_127,618.6721303695908,credit_card,success,2022-05-30
payment_5128,order_128,customer_128,478.7775667051545,paypal,success,2022-03-12
payment_5129,order_129,customer_129,640.5749382104417,credit_card,success,2022-05-25
payment_5130,order_130,customer_130,369.17567930258724,credit_card,success,2022-01-15
payment_5131,order_131,customer_131,108.00444738223793,cash,success,2022-10-08
payment_5132,order_132,customer_132,21.24009012239589,paypal,success,2022-03-03
payment_5133,order_133,customer_133,549.0257048736331,credit_card,success,2022-10-01
payment_5134,order_134,customer_134,69.8065080499935,paypal,success,2022-12-26
payment_5135,order_135,customer_135,711.9522552758921,credit_card,failed,2022-08-18
payment_5136,order_136,customer_136,257.84059547233517,credit_card,success,2022-10-11
payment_5137,order_137,customer_137,592.8603312200714,credit_card,success,2022-12-10
payment_5138,order_138,customer_138,549.269762323247,bank_transfer,success,2022-01-15
payment_5139,order_139,customer_139,160.5798307238052,paypal,success,2022-04-28
payment_5140,order_140,customer_140,886.3786194565815,paypal,success,2022-07-23
payment_5141,order_141,customer_141,993.5571537862485,paypal,success,2022-12-30
payment_5142,order_142,customer_142,508.0710383702761,paypal,success,2022-03-03
payment_5143,order_143,customer_143,94.04433901726371,credit_card,success,2022-12-19
payment_5144,order_144,customer_144,408.5977234188099,bank_transfer,success,2022-11-26
payment_5145,order_145,customer_145,916.8567999248972,paypal,success,2022-01-30
payment_5146,order_146,customer_146,186.02987952892795,cash,success,2022-09-19
payment_5147,order_147,customer_147,370.75391941168607,paypal,success,2022-03-19
payment_5148,order_148,customer_148,879.2509793599994,cash,failed,2022-05-09
payment_5149,order_149,customer_149,865.983981126562,paypal,success,2022-09-09
payment_5150,order_150,customer_150,110.88677604475139,bank_transfer,success,2022-06-09
payment_5151,order_151,customer_151,826.929768404231,credit_card,success,2022-02-22
payment_5152,order_152,customer_152,828.6030775303516,paypal,refund,2022-01-08
payment_5153,order_153,customer_153,479.0206721022451,credit_card,success,2022-09-23
payment_5154,order_154,customer_154,72.24448392908897,paypal,success,2022-09-12
payment_5155,order_155,customer_155,428.54502928168637,paypal,success,2022-12-07
payment_5156,order_156,customer_156,859.877585803254,cash,success,2022-07-17
payment_5157,order_157,customer_157,634.9449075943771,credit_card,success,2022-10-17
payment_5158,order_158,customer_158,750.8552617381489,cash,success,2022-01-30
payment_5159,order_159,customer_159,571.2001207224326,paypal,success,2022-02-25
payment_5160,order_160,customer_160,554.0372543686543,credit_card,success,2022-02-02
payment_5161,order_161,customer_161,702.8668268090031,paypal,success,2022-06-15
payment_5162,order_162,customer_162,494.9981096130563,paypal,success,2022-01-06
payment_5163,order_163,customer_163,805.2547264204499,credit_card,refund,2022-03-04
payment_5164,order_164,customer_164,784.4894947137607,paypal,success,2022-09-05
payment_5165,order_165,customer_165,572.9634349247444,paypal,success,2022-11-18
payment_5166,order_166,customer_166,848.3413008648496,bank_transfer,success,2022-06-13
payment_5167,order_167,customer_167,168.12275877279737,bank_transfer,success,2022-02-20
payment_5168,order_168,customer_168,846.6700239362153,credit_card,success,2022-06-27
payment_5169,order_169,customer_169,568.4735166855894,credit_card,success,2022-01-13
payment_5170,order_170,customer_170,774.6966144514714,credit_card,success,2022-08-30
payment_5171,order_171,customer_171,558.3908343694899,credit_card,success,2022-08-18
payment_5172,order_172,customer_172,652.4186386382046,bank_transfer,success,2022-01-19
payment_5173,order_173,customer_173,10.350938124314347,paypal,success,2022-02-18
payment_5174,order_174,customer_174,991.0715326156698,paypal,success,2022-01-26
payment_5175,order_175,customer_175,432.01828573573516,paypal,success,2022-01-23
payment_5176,order_176,customer_176,29.7563967958841,credit_card,success,2022-06-26
payment_5177,order_177,customer_177,408.4518297738289,credit_card,success,2022-05-24
payment_5178,order_178,customer_178,218.2428991492374,credit_card,success,2022-01-01
payment_5179,order_179,customer_179,825.1894098666453,credit_card,success,2022-10-10
payment_5180,order_180,customer_180,819.9627507960291,credit_card,success,2022-12-31
payment_5181,order_181,customer_181,642.3698042428532,cash,refund,2022-04-02
payment_5182,order_182,customer_182,297.4761450379834,credit_card,success,2022-10-25
payment_5183,order_183,customer_183,934.9914460569636,credit_card,success,2022-10-31
payment_5184,order_184,customer_184,582.0832093476931,credit_card,success,2022-09-09
payment_5185,order_185,customer_185,143.02521998826617,paypal,success,2022-04-29
payment_5186,order_186,customer_186,678.1673532619428,credit_card,refund,2022-05-02
payment_5187,order_187,customer_187,795.4064540486205,credit_card,success,2022-10-21
payment_5188,order_188,customer_188,677.4170922327795,credit_card,success,2022-07-04
payment_5189,order_189,customer_189,506.80085874447474,credit_card,success,2022-03-20
payment_5190,order_190,customer_190,408.10766591256424,credit_card,success,2022-03-22
payment_5191,order_191,customer_191,261.1832828819045,credit_card,success,2022-12-12
payment_5192,order_192,customer_192,655.8840112000893,credit_card,success,2022-01-31
payment_5193,order_193,customer_193,146.48294446156993,credit_card,success,2022-07-13
payment_5194,order_194,customer_194,905.2974391726069,credit_card,success,2022-09-28
payment_5195,order_195,customer_195,284.93546017513984,credit_card,success,2022-06-04
payment_5196,order_196,customer_196,836.0074263363534,paypal,success,2022-10-25
payment_5197,order_197,customer_197,461.8318632956769,cash,success,2022-06-17
payment_5198,order_198,customer_198,821.0085519692717,cash,success,2022-06-12
payment_5199,order_199,customer_199,206.37194718491136,cash,success,2022-07-31
payment_5200,order_200,customer_200,413.1516911216574,cash,failed,2022-10-13
payment_5201,order_201,customer_201,981.2866193923389,bank_transfer,success,2022-10-04
payment_5202,order_202,customer_202,113.81388277845717,paypal,refund,2022-10-08
payment_5203,order_203,customer_203,655.7128057172073,credit_card,success,2022-03-05
payment_5204,order_204,customer_204,167.95292352781604,bank_transfer,success,2022-12-14
payment_5205,order_205,customer_205,722.0892433580264,credit_card,success,2022-12-11
payment_5206,order_206,customer_206,293.33181903041236,cash,success,2022-03-05
payment_5207,order_207,customer_207,298.1958054894273,credit_card,success,2022-03-21
payment_5208,order_208,customer_208,150.4457002330439,credit_card,success,2022-06-27
payment_5209,order_209,customer_209,20.86148543220989,credit_card,success,2022-01-22
payment_5210,order_210,customer_210,970.3432788138865,credit_card,success,2022-01-08
payment_5211,order_211,customer_211,860.2511248750044,paypal,success,2022-06-05
payment_5212,order_212,customer_212,869.735580717275,credit_card,success,2022-11-28
payment_5213,order_213,customer_213,417.10744384198244,credit_card,success,2022-04-02
payment_5214,order_214,customer_214,870.7949810676892,cash,failed,2022-12-11
payment_5215,order_215,customer_215,780.1779029851492,cash,success,2022-05-23
payment_5216,order_216,customer_216,984.5415656998346,cash,success,2022-06-27
payment_5217,order_217,customer_217,728.9852401786259,bank_transfer,success,2022-09-26
payment_5218,order_218,customer_218,846.776481054822,credit_card,success,2022-02-08
payment_5219,order_219,customer_219,316.82016434917676,credit_card,success,2022-02-03
payment_5220,order_220,customer_220,658.3805796592442,cash,success,2022-04-02
payment_5221,order_221,customer_221,235.67476800869403,cash,success,2022-11-23
payment_5222,order_222,customer_222,188.15851591597146,credit_card,success,2022-03-27
payment_5223,order_223,customer_223,857.473152464189,bank_transfer,success,2022-11-15
payment_5224,order_224,customer_224,639.778026346792,credit_card,success,2022-05-26
payment_5225,order_225,customer_225,592.8580586828236,cash,success,2022-09-25
payment_5226,order_226,customer_226,432.6224671770128,cash,success,2022-01-22
payment_5227,order_227,customer_227,711.4791501581335,paypal,refund,2022-06-22
payment_5228,order_228,customer_228,703.9442254571312,bank_transfer,success,2022-06-02
payment_5229,order_229,customer_229,460.32908203472124,credit_card,success,2022-10-12
payment_5230,order_230,customer_230,499.27477711212083,credit_card,success,2022-05-09
payment_5231,order_231,customer_231,532.1438010858001,paypal,success,2022-09-23
payment_5232,order_232,customer_232,95.53358708449778,bank_transfer,success,2022-12-11
payment_5233,order_233,customer_233,660.5998567247573,paypal,success,2022-12-24
payment_5234,order_234,customer_234,906.594262455866,credit_card,success,2022-02-27
payment_5235,order_235,customer_235,849.5893446036475,credit_card,success,2022-06-18
payment_5236,order_236,customer_236,943.7421903522124,credit_card,failed,2022-03-16
payment_5237,order_237,customer_237,482.73685108630576,credit_card,success,2022-03-22
payment_5238,order_238,customer_238,560.9678864875614,paypal,success,2022-03-02
payment_5239,order_239,customer_239,693.9145810854916,credit_card,success,2022-08-29
payment_5240,order_240,customer_240,704.1707588767216,credit_card,success,2022-06-12
payment_5241,order_241,customer_241,80.95870593852503,credit_card,success,2022-01-27
payment_5242,order_242,customer_242,570.0417782853419,credit_card,success,2022-12-07
payment_5243,order_243,customer_243,479.45275776223144,credit_card,refund,2022-04-16
payment_5244,order_244,customer_244,592.9497904589981,credit_card,success,2022-12-20
payment_5245,order_245,customer_245,600.41614858746,credit_card,success,2022-10-27
payment_5246,order_246,customer_246,364.62349666862434,credit_card,success,2022-01-17
payment_5247,order_247,customer_247,625.3205418818941,credit_card,success,2022-01-17
payment_5248,order_248,customer_248,838.1069490684828,cash,refund,2022-05-01
payment_5249,order_249,customer_249,39.489910273518305,credit_card,success,2022-09-27
payment_5250,order_250,customer_250,895.89335796578,bank_transfer,success,2022-09-14
payment_5251,order_251,customer_251,209.2620516447558,credit_card,success,2022-04-12
payment_5252,order_252,customer_252,36.52952201606436,bank_transfer,success,2022-03-23
payment_5253,order_253,customer_253,845.1686476871404,credit_card,success,2022-12-03
payment_5254,order_254,customer_254,405.4726757884381,credit_card,failed,2022-04-09
payment_5255,order_255,customer_255,946.782449787176,credit_card,success,2022-07-06
payment_5256,order_256,customer_256,503.83997044552666,credit_card,success,2022-07-20
payment_5257,order_257,customer_257,523.7196648421937,credit_card,success,2022-05-08
payment_5258,order_258,customer_258,973.423035353318,credit_card,success,2022-09-30
payment_5259,order_259,customer_259,10.312440419911846,paypal,refund,2022-03-21
payment_5260,order_260,customer_260,707.9600657380798,credit_card,success,2022-04-30
payment_5261,order_261,customer_261,295.7667891599836,credit_card,success,2022-08-13
payment_5262,order_262,customer_262,994.24786718115,paypal,failed,2022-07-02
payment_5263,order_263,customer_263,301.0945131597791,paypal,success,2022-06-28
payment_5264,order_264,customer_264,120.78977732600165,credit_card,success,2022-10-23
payment_5265,order_265,customer_265,597.7122302863513,paypal,success,2022-01-31
payment_5266,order_266,customer_266,80.18860426730775,credit_card,success,2022-10-27
payment_5267,order_267,customer_267,977.7403890109335,bank_transfer,success,2022-03-13
payment_5268,order_268,customer_268,840.8124462590657,credit_card,success,2022-06-07
payment_5269,order_269,customer_269,564.8981530744105,credit_card,failed,2022-03-23
payment_5270,order_270,customer_270,801.1280238828544,credit_card,success,2022-11-18
payment_5271,order_271,customer_271,947.9061407988653,credit_card,failed,2022-10-02
payment_5272,order_272,customer_272,812.0448338824614,credit_card,refund,2022-05-14
payment_5273,order_273,customer_273,411.7789945781201,credit_card,success,2022-11-01
payment_5274,order_274,customer_274,358.41015281308455,credit_card,success,2022-12-28
payment_5275,order_275,customer_275,244.39627263689988,cash,success,2022-11-28
payment_5276,order_276,customer_276,373.88603511429164,paypal,success,2022-09-20
payment_5277,order_277,customer_277,124.47794653807266,credit_card,success,2022-09-04
payment_5278,order_278,customer_278,372.37317915114966,credit_card,success,2022-02-01
payment_5279,order_279,customer_279,214.4859955835902,cash,success,2022-03-25
payment_5280,order_280,customer_280,270.0783099221761,paypal,success,2022-05-31
payment_5281,order_281,customer_281,693.0588819406814,credit_card,success,2022-03-09
payment_5282,order_282,customer_282,288.1982117439848,cash,success,2022-01-24
payment_5283,order_283,customer_283,602.6384651836722,cash,success,2022-05-08
payment_5284,order_284,customer_284,877.0493444748897,credit_card,success,2022-02-13
payment_5285,order_285,customer_285,139.34156498605665,credit_card,success,2022-11-29
payment_5286,order_286,customer_286,800.6010488968151,credit_card,success,2022-12-29
payment_5287,order_287,customer_287,129.888859847475,paypal,success,2022-02-23
payment_5288,order_288,customer_288,94.54400136769668,bank_transfer,success,2022-06-18
payment_5289,order_289,customer_289,562.1752178630765,credit_card,success,2022-06-01
payment_5290,order_290,customer_290,258.54930340140044,credit_card,failed,2022-02-21
payment_5291,order_291,customer_291,24.23509095106264,cash,failed,2022-01-12
payment_5292,order_292,customer_292,379.8360837357331,credit_card,success,2022-02-19
payment_5293,order_293,customer_293,157.3740716302095,credit_card,success,2022-07-25
payment_5294,order_294,customer_294,58.14603829951126,credit_card,success,2022-11-10
payment_5295,order_295,customer_295,89.3926990936185,paypal,success,2022-11-11
payment_5296,order_296,customer_296,564.4574883583169,credit_card,success,2022-12-09
payment_5297,order_297,customer_297,549.8346663425891,paypal,success,2022-08-26
payment_5298,order_298,customer_298,246.25782198227145,paypal,success,2022-10-06
payment_5299,order_299,customer_299,668.992373953709,credit_card,success,2022-08-13
payment_5300,order_300,customer_300,160.92512457258107,credit_card,success,2022-01-28
payment_5301,order_301,customer_301,135.65815557013542,paypal,success,2022-03-28
payment_5302,order_302,customer_302,934.7949556533403,credit_card,success,2022-06-13
payment_5303,order_303,customer_303,854.1712978112655,credit_card,success,2022-05-17
payment_5304,order_304,customer_304,344.49158910288145,credit_card,success,2022-03-10
payment_5305,order_305,customer_305,456.8094851336766,credit_card,success,2022-02-06
payment_5306,order_306,customer_306,871.3919640530107,credit_card,success,2022-09-05
payment_5307,order_307,customer_307,396.9739763581624,credit_card,success,2022-07-22
payment_5308,order_308,customer_308,784.0973271018687,paypal,success,2022-03-28
payment_5309,order_309,customer_309,157.84504072626092,credit_card,success,2022-01-19
payment_5310,order_310,customer_310,375.1982843554678,credit_card,success,2022-05-21
payment_5311,order_311,customer_311,878.4480208190098,credit_card,success,2022-04-21
payment_5312,order_312,customer_312,13.21488634054639,cash,success,2022-10-09
payment_5313,order_313,customer_313,923.3400406591264,credit_card,success,2022-02-26
payment_5314,order_314,customer_314,121.42772086729619,bank_transfer,failed,2022-09-19
payment_5315,order_315,customer_315,196.11571005210263,paypal,success,2022-01-17
payment_5316,order_316,customer_316,337.1812275314355,bank_transfer,success,2022-12-17
payment_5317,order_317,customer_317,254.34138419544715,paypal,success,2022-12-30
payment_5318,order_318,customer_318,79.26376400014247,paypal,success,2022-11-07
payment_5319,order_319,customer_319,651.103289514537,paypal,success,2022-05-21
payment_5320,order_320,customer_320,793.4006418902761,bank_transfer,success,2022-03-30
payment_5321,order_321,customer_321,142.8907878786287,paypal,success,2022-08-21
payment_5322,order_322,customer_322,345.6724187242069,credit_card,success,2022-10-31
payment_5323,order_323,customer_323,631.0745992040379,credit_card,success,2022-11-05
payment_5324,order_324,customer_324,480.8179186645649,credit_card,success,2022-06-08
payment_5325,order_325,customer_325,653.9119794582263,credit_card,success,2022-12-21
payment_5326,order_326,customer_326,286.6714075215053,credit_card,success,2022-07-09
payment_5327,order_327,customer_327,695.5748054870362,credit_card,success,2022-12-25
payment_5328,order_328,customer_328,775.0959090233338,cash,success,2022-06-14
payment_5329,order_329,customer_329,315.0902935774505,bank_transfer,success,2022-03-06
payment_5330,order_330,customer_330,479.68393248349685,credit_card,success,2022-09-08
payment_5331,order_331,customer_331,676.9455602388114,credit_card,success,2022-08-20
payment_5332,order_332,customer_332,788.1132572615909,paypal,success,2022-03-05
payment_5333,order_333,customer_333,477.7007394186385,cash,success,2022-07-04
payment_5334,order_334,customer_334,672.3420367365324,paypal,success,2022-10-07
payment_5335,order_335,customer_335,884.2158535958329,credit_card,success,2022-09-11
payment_5336,order_336,customer_336,902.2966322152625,credit_card,success,2022-02-03
payment_5337,order_337,customer_337,459.5300372725478,cash,success,2022-05-24
payment_5338,order_338,customer_338,303.93214196835356,credit_card,success,2022-10-15
payment_5339,order_339,customer_339,642.2992873253246,cash,success,2022-03-25
payment_5340,order_340,customer_340,350.6029381078732,credit_card,success,2022-05-19
payment_5341,order_341,customer_341,80.17987471899913,bank_transfer,success,2022-12-24
payment_5342,order_342,customer_342,626.961293036503,credit_card,success,2022-10-26
payment_5343,order_343,customer_343,979.8496275983384,credit_card,success,2022-04-26
payment_5344,order_344,customer_344,98.0537782804251,bank_transfer,success,2022-11-04
payment_5345,order_345,customer_345,111.67195216537763,credit_card,success,2022-11-13
payment_5346,order_346,customer_346,533.2798341335281,credit_card,success,2022-10-26
payment_5347,order_347,customer_347,981.1272349985472,credit_card,success,2022-11-09
payment_5348,order_348,customer_348,267.16087029485686,credit_card,success,2022-07-08
payment_5349,order_349,customer_349,673.9599624621546,credit_card,success,2022-11-09
payment_5350,order_350,customer_350,54.16760490472118,credit_card,success,2022-06-07
payment_5351,order_351,customer_351,199.23294725689482,cash,failed,2022-08-03
payment_5352,order_352,customer_352,75.13085707316687,credit_card,success,2022-06-12
payment_5353,order_353,customer_353,531.6594662098172,credit_card,success,2022-08-03
payment_5354,order_354,customer_354,146.3075161059791,credit_card,success,2022-05-20
payment_5355,order_355,customer_355,55.15779009670977,credit_card,success,2022-08-23
payment_5356,order_356,customer_356,77.66173111879584,paypal,success,2022-09-05
payment_5357,order_357,customer_357,124.22173561824724,credit_card,success,2022-11-28
payment_5358,order_358,customer_358,158.77579569475432,credit_card,success,2022-08-16
payment_5359,order_359,customer_359,509.7069899641849,credit_card,success,2022-04-24
payment_5360,order_360,customer_360,917.9792460598488,credit_card,success,2022-04-10
payment_5361,order_361,customer_361,819.2222439489901,credit_card,failed,2022-05-08
payment_5362,order_362,customer_362,672.6422561771283,cash,success,2022-11-21
payment_5363,order_363,customer_363,37.4159351175851,credit_card,success,2022-05-31
payment_5364,order_364,customer_364,128.15081927339344,credit_card,success,2022-01-20
payment_5365,order_365,customer_365,445.7166790234503,credit_card,success,2022-10-27
payment_5366,order_366,customer_366,244.1458878527915,paypal,success,2022-03-22
payment_5367,order_367,customer_367,745.1643191796179,paypal,success,2022-12-10
payment_5368,order_368,customer_368,518.8514174475229,credit_card,success,2022-10-10
payment_5369,order_369,customer_369,680.6543848737939,credit_card,success,2022-09-20
payment_5370,order_370,customer_370,524.9294880954096,credit_card,success,2022-08-31
payment_5371,order_371,customer_371,697.9508620038349,credit_card,success,2022-02-15
payment_5372,order_372,customer_372,471.44892712662164,credit_card,success,2022-11-19
payment_5373,order_373,customer_373,419.1981359702053,cash,success,2022-04-27
payment_5374,order_374,customer_374,859.1355334801492,credit_card,success,2022-11-24
payment_5375,order_375,customer_375,427.914962685929,paypal,success,2022-02-28
payment_5376,order_376,customer_376,800.3275659118023,paypal,success,2022-11-29
payment_5377,order_377,customer_377,399.6431719411494,cash,success,2022-06-09
payment_5378,order_378,customer_378,863.7303183722688,credit_card,success,2022-10-08
payment_5379,order_379,customer_379,409.68448268250626,bank_transfer,success,2022-11-02
payment_5380,order_380,customer_380,135.791284225769,credit_card,success,2022-02-10
payment_5381,order_381,customer_381,355.40373673655074,credit_card,success,2022-05-05
payment_5382,order_382,customer_382,425.4855312281287,paypal,success,2022-04-01
payment_5383,order_383,customer_383,530.9749853131073,credit_card,success,2022-04-11
payment_5384,order_384,customer_384,225.24393701431973,paypal,success,2022-03-05
payment_5385,order_385,customer_385,424.7395461699755,credit_card,success,2022-10-04
payment_5386,order_386,customer_386,69.64432315474224,credit_card,success,2022-06-24
payment_5387,order_387,customer_387,659.5878809949887,cash,success,2022-02-19
payment_5388,order_388,customer_388,735.8559549039093,paypal,success,2022-01-21
payment_5389,order_389,customer_389,409.9464505264922,credit_card,success,2022-12-20
payment_5390,order_390,customer_390,65.89922306949319,paypal,refund,2022-10-26
payment_5391,order_391,customer_391,822.0029747032623,paypal,failed,2022-10-05
payment_5392,order_392,customer_392,190.34118104871754,paypal,success,2022-11-08
payment_5393,order_393,customer_393,781.9924672294437,bank_transfer,success,2022-10-21
payment_5394,order_394,customer_394,617.0047783229938,cash,success,2022-07-23
payment_5395,order_395,customer_395,267.3205442593225,bank_transfer,success,2022-07-26
payment_5396,order_396,customer_396,221.06037522758507,credit_card,refund,2022-11-29
payment_5397,order_397,customer_397,217.06052307908803,cash,success,2022-09-15
payment_5398,order_398,customer_398,741.1070029176399,credit_card,success,2022-12-13
payment_5399,order_399,customer_399,677.1250112686312,paypal,failed,2022-02-14
payment_5400,order_400,customer_400,954.8590446499227,credit_card,success,2022-10-28
payment_5401,order_401,customer_401,881.5341468345164,paypal,success,2022-09-10
payment_5402,order_402,customer_402,172.1016593624613,credit_card,success,2022-06-24
payment_5403,order_403,customer_403,636.8511558877398,credit_card,success,2022-09-21
payment_5404,order_404,customer_404,922.988180904766,paypal,success,2022-02-10
payment_5405,order_405,customer_405,81.63140243728803,paypal,success,2022-05-28
payment_5406,order_406,customer_406,910.4991974693168,credit_card,success,2022-05-12
payment_5407,order_407,customer_407,864.8423296415749,paypal,success,2022-04-12
payment_5408,order_408,customer_408,558.042862553834,bank_transfer,success,2022-10-17
payment_5409,order_409,customer_409,104.13368089454205,credit_card,success,2022-05-16
payment_5410,order_410,customer_410,810.6367808256113,cash,success,2022-04-17
payment_5411,order_411,customer_411,429.6333987865452,paypal,success,2022-02-16
payment_5412,order_412,customer_412,712.2438112640826,bank_transfer,success,2022-01-27
payment_5413,order_413,customer_413,807.326909360323,credit_card,success,2022-04-24
payment_5414,order_414,customer_414,294.9815502185484,paypal,success,2022-02-25
payment_5415,order_415,customer_415,697.3823059569943,credit_card,success,2022-03-13
payment_5416,order_416,customer_416,954.0230863966784,cash,success,2022-10-01
payment_5417,order_417,customer_417,590.2182903847328,credit_card,success,2022-06-16
payment_5418,order_418,customer_418,338.9342327470284,cash,success,2022-11-01
payment_5419,order_419,customer_419,114.88100595860631,credit_card,success,2022-11-06
payment_5420,order_420,customer_420,520.2477161727024,credit_card,success,2022-06-10
payment_5421,order_421,customer_421,221.80399059619197,credit_card,success,2022-02-12
payment_5422,order_422,customer_422,304.296520844039,credit_card,success,2022-08-16
payment_5423,order_423,customer_423,265.74344982665997,credit_card,success,2022-01-23
payment_5424,order_424,customer_424,857.9965889031524,credit_card,success,2022-01-25
payment_5425,order_425,customer_425,790.5445901015752,paypal,success,2022-09-16
payment_5426,order_426,customer_426,458.77050429117855,cash,success,2022-08-12
payment_5427,order_427,customer_427,776.4738572422141,credit_card,refund,2022-05-15
payment_5428,order_428,customer_428,656.6774662450491,credit_card,success,2022-12-07
payment_5429,order_429,customer_429,373.0739480873674,credit_card,success,2022-12-15
payment_5430,order_430,customer_430,644.6044354029935,bank_transfer,success,2022-01-27
payment_5431,order_431,customer_431,178.37347172610544,credit_card,failed,2022-06-04
payment_5432,order_432,customer_432,915.1185299072907,credit_card,success,2022-08-22
payment_5433,order_433,customer_433,624.7186643173254,paypal,success,2022-07-18
payment_5434,order_434,customer_434,729.3798781236756,paypal,success,2022-11-06
payment_5435,order_435,customer_435,914.9613253804113,cash,success,2022-01-12
payment_5436,order_436,customer_436,721.402610207126,bank_transfer,success,2022-09-18
payment_5437,order_437,customer_437,364.3257999052525,credit_card,success,2022-05-04
payment_5438,order_438,customer_438,37.14701443992482,cash,success,2022-09-12
payment_5439,order_439,customer_439,970.5090619654136,cash,success,2022-11-12
payment_5440,order_440,customer_440,317.98959753615566,cash,success,2022-09-08
payment_5441,order_441,customer_441,928.8498651629772,cash,success,2022-07-06
payment_5442,order_442,customer_442,228.42700681744446,paypal,success,2022-02-18
payment_5443,order_443,customer_443,978.2593313355306,credit_card,success,2022-08-08
